0,0,8,3,3,2,1,1,0.515532487
2,0,10,2,2,1,4,1,0.193517361
0,0,3,1,1,5,4,1,0.921965934
2,0,1,1,1,2,1,1,0.307997367
0,0,4,3,2,2,3,1,0.527662002
1,1,0,1,0,6,8,1,0.857830562
0,0,-1,0,0,6,6,1,0.947354011
0,0,4,3,1,4,2,-1,0.103755557
0,0,5,3,3,4,0,-1,0.760325023
-2,-3,1,0,0,6,5,-1,0.232810789
1,0,1,1,1,8,5,1,0.214454863
-2,-2,-6,1,1,2,3,1,0.042766268
3,0,3,0,1,7,7,1,0.502143764
-1,0,-1,3,3,1,2,1,0.239568061
0,0,0,3,3,0,0,1,0.389912035
0,0,5,2,2,2,3,1,0.655128977
0,0,3,1,0,7,6,1,0.445209901
1,-2,-7,0,0,4,8,1,0.051766732
-1,0,11,1,1,7,4,1,0.115382711
0,0,-1,3,3,1,1,-1,0.688379541
-5,-5,-8,3,3,1,3,1,0.713968827
0,0,3,3,3,1,0,-1,0.905365516
0,0,5,2,1,3,3,1,0.624370169
0,0,-1,3,3,3,1,1,0.440815861
1,0,1,1,3,1,2,1,0.184881422
-1,0,-1,3,3,2,2,1,0.384280986
0,0,1,1,1,3,3,-1,0.331703923
0,0,-10,2,3,2,3,-1,0.49961894
0,0,3,1,0,4,6,1,0.567835311
-1,0,-1,3,3,1,1,-1,0.142968489
0,0,-1,3,3,2,2,1,0.748791362
-1,0,-5,3,3,1,2,-1,0.081726914
-3,-3,-8,2,2,3,3,1,0.490487213
-1,0,3,2,3,2,5,1,0.794197327
0,0,-1,3,3,1,2,1,0.844069043
2,0,9,0,0,8,7,1,0.502807682
0,0,10,0,1,4,3,1,0.657115627
0,0,1,3,3,1,2,-1,0.606216607
-1,0,16,3,3,1,3,-1,0.424704711
0,-3,-2,0,0,5,8,1,0.680394285
0,0,1,1,0,7,4,1,0.775613897
-1,0,-5,0,0,6,7,1,0.43598983
1,0,-3,0,0,5,7,1,0.842476841
0,0,4,2,2,1,3,1,0.685567527
-1,0,2,3,3,2,1,1,0.472094803
0,0,-13,2,0,2,3,-1,0.87196571
0,0,-10,0,0,6,7,1,0.010944848
0,0,0,1,1,1,2,1,0.727698198
0,0,10,2,1,4,3,-1,0.896873665
-4,-5,-14,0,0,7,8,-1,0.568506823
0,1,-3,1,0,5,2,1,0.197716022
-2,0,-4,3,2,2,3,1,0.088075894
0,3,-8,1,1,6,4,1,0.269488961
0,0,0,2,2,2,1,1,0.481845842
0,0,3,3,3,1,1,-1,0.937046647
2,0,-8,0,0,7,7,1,0.527246603
0,0,-3,3,3,1,1,-1,0.278239956
0,0,1,3,3,1,1,-1,0.997962671
0,0,-1,3,3,1,1,1,0.599951975
0,0,-4,1,1,1,4,-1,0.265001708
-2,0,0,0,0,8,5,-1,0.869687721
0,0,-1,2,2,1,1,1,0.91887462
-5,-5,-17,2,2,2,3,1,0.884616818
0,0,3,3,3,3,2,1,0.405236613
0,0,0,2,1,2,2,1,0.313341552
0,0,2,1,1,7,5,1,0.07236893
0,0,4,2,1,2,2,-1,0.930933865
0,0,0,2,3,2,2,1,0.979482941
-1,0,-4,1,0,6,5,-1,0.659671379
2,3,15,2,1,2,5,1,0.602511142
0,0,3,2,1,2,2,1,0.469871565
-1,0,-3,1,2,3,1,1,0.988141074
0,0,0,2,2,5,3,1,0.79798249
1,0,6,1,1,8,4,1,0.528358929
1,0,-2,1,1,5,3,1,0.386009649
-1,0,6,2,2,3,2,-1,0.925888805
-3,-3,-6,2,2,2,2,-1,0.674046251
-1,0,-5,1,1,3,3,1,0.936985429
0,0,1,1,0,7,7,1,0.964873248
-1,0,-4,0,0,6,5,1,0.353916223
-3,0,4,2,1,5,3,-1,0.493078871
-1,0,9,0,0,8,5,-1,0.734921315
0,0,7,3,3,2,0,1,0.301045981
0,0,1,3,3,1,1,1,0.375312913
3,0,-5,2,3,1,2,1,0.913867736
0,0,1,2,2,2,1,1,0.17628522
0,0,-4,2,2,3,4,1,0.22949993
0,0,2,2,2,2,2,1,0.231020679
-3,-3,0,3,3,0,3,1,0.186942866
0,0,1,3,3,2,1,1,0.001972267
0,0,12,1,3,3,2,1,0.554372809
0,0,4,3,3,2,1,1,0.938420362
-3,-3,0,2,3,1,1,1,0.515753176
-2,-2,-6,0,0,5,7,-1,0.154741112
0,0,7,3,3,2,1,1,0.988858402
0,0,1,3,3,2,1,1,0.901379355
1,0,-3,1,1,7,6,1,0.121328782
2,3,-4,3,3,2,2,1,0.536877515
0,0,10,3,3,1,1,-1,0.28132901
-1,0,1,3,3,2,3,1,0.250146672
0,0,-6,1,1,3,2,1,0.775538731
-2,0,0,3,3,1,4,1,0.489908844
0,0,-3,3,2,5,2,1,0.962958231
3,1,10,1,0,8,3,1,0.864719468
1,-3,-4,0,1,7,7,1,0.460410312
0,0,8,1,1,2,1,1,0.549513553
0,0,-2,3,3,1,3,1,0.661429438
0,0,5,3,3,2,2,1,0.255879561
2,2,2,2,2,6,4,-1,0.819086299
-1,0,-2,0,0,6,6,-1,0.632187226
0,0,3,3,3,1,1,-1,0.875890514
-1,0,-3,3,3,1,1,-1,0.491862079
2,1,2,1,0,3,4,1,0.200254568
2,0,-5,1,2,3,4,-1,0.899135478
-1,0,-3,0,0,7,7,1,0.976133918
0,0,7,3,3,2,1,1,0.41565017
0,0,3,2,2,3,2,1,0.353823786
-1,0,9,2,2,3,3,1,0.878858037
0,0,5,3,3,2,1,-1,0.292977628
-3,-3,-5,2,3,3,1,1,0.632611661
1,3,9,1,0,8,6,1,0.958533687
-1,0,-4,2,3,1,1,1,0.67332839
-3,-3,-3,1,2,2,5,1,0.643791332
-1,0,2,1,1,6,3,1,0.247459907
0,0,1,3,3,1,2,1,0.246764774
0,0,1,2,2,1,4,1,0.00714069
1,0,0,0,0,5,6,1,0.862272362
0,0,2,3,3,1,2,1,0.226407059
1,0,6,3,3,1,2,1,0.557995361
-1,0,1,1,0,7,4,1,0.086202344
0,0,5,3,3,2,0,-1,0.384742119
-1,0,2,0,0,6,7,-1,0.943181789
0,0,7,2,2,3,2,-1,0.917266263
-9,-9,-1,2,2,3,4,1,0.658101611
0,0,1,0,1,3,6,1,0.501382441
0,0,-2,1,1,6,8,1,0.852148414
0,0,-4,3,2,3,1,1,0.694321587
0,0,0,3,3,1,2,-1,0.107692082
1,0,-6,1,1,2,6,-1,0.758645979
0,0,0,2,2,2,2,1,0.516914745
-3,-3,-8,0,1,3,5,-1,0.58988972
0,0,1,2,1,7,6,1,0.791530709
-1,0,-1,3,2,1,2,1,0.156406415
0,0,0,3,3,2,1,-1,0.857562627
-8,-9,-15,1,2,5,2,-1,0.929612032
0,0,0,3,3,1,2,1,0.027036806
0,0,1,1,0,6,5,1,0.998723388
-5,-5,2,2,2,3,1,1,0.43557766
-1,0,-10,1,1,4,3,-1,0.654320952
-9,-9,-15,1,2,3,5,-1,0.72930198
1,0,-5,1,1,4,4,1,0.470665711
0,0,2,1,1,1,3,1,0.973339311
0,0,4,2,1,7,3,1,0.397068039
0,0,-1,2,2,2,1,-1,0.498150493
0,0,-1,2,1,6,6,-1,0.381312573
-3,-1,-5,0,1,7,2,-1,0.934423957
0,0,8,3,3,2,1,1,0.024502381
1,0,-1,0,0,5,8,1,0.130936149
1,0,-7,0,0,7,7,1,0.835547897
0,0,1,3,3,2,2,-1,0.132873756
0,0,-1,2,2,1,1,1,0.912941683
0,0,-7,2,1,7,3,1,0.769924283
0,0,1,2,3,1,3,-1,0.088129252
-3,-3,-1,3,3,2,2,-1,0.552569916
-1,0,-9,0,1,2,2,1,0.213202304
1,0,-4,1,1,4,7,-1,0.17647402
0,0,1,3,3,2,2,1,0.481952429
-1,0,5,3,3,1,1,1,0.184167416
0,0,-2,3,3,4,3,1,0.647731226
0,0,-2,3,3,2,2,-1,0.875906813
0,0,0,3,3,2,1,1,0.467874663
0,0,8,2,3,3,3,1,0.987126232
0,0,13,2,1,3,4,1,0.651410256
0,0,7,2,1,4,4,1,0.486696862
0,0,0,3,3,2,1,1,0.466281215
-3,-3,-6,0,1,8,8,1,0.937786753
0,0,0,3,3,1,1,-1,0.774138915
-1,0,-1,3,3,1,2,1,0.777621222
1,2,6,0,0,8,4,1,0.844097968
-3,-3,0,3,3,1,3,1,0.011624353
0,0,-2,3,3,2,3,1,0.58906758
0,0,3,1,1,5,6,1,0.578489557
0,0,3,3,3,3,1,1,0.64043649
1,0,2,1,1,4,4,1,0.001715963
4,3,2,0,0,7,5,1,0.324331814
0,-1,6,1,1,3,4,1,0.304659549
0,0,2,1,0,4,4,-1,0.530186471
-1,0,-18,1,2,2,2,-1,0.932624229
1,0,-3,0,0,6,5,1,0.09302237
0,0,-1,3,3,2,1,1,0.101888962
-1,0,-2,3,2,1,1,1,0.091114829
0,0,-1,3,3,3,2,-1,0.830582731
0,0,6,0,0,6,4,1,0.050822241
0,0,2,3,3,2,1,1,0.699320673
-2,0,-4,0,1,5,6,-1,0.743757875
2,0,0,0,0,3,3,1,0.320302933
3,3,5,3,3,2,3,-1,0.577875245
0,0,7,3,3,2,0,1,0.560513071
-8,-9,-7,0,1,2,2,1,0.321419954
0,0,5,3,2,2,3,1,0.818516375
0,0,1,3,3,1,1,1,0.421629751
1,0,-1,1,1,2,3,1,0.739255746
-1,0,-2,0,0,7,6,-1,0.079107021
0,0,9,2,2,2,3,1,0.747008775
0,0,1,0,0,5,3,1,0.928170564
0,0,-4,0,0,3,4,1,0.460959413
1,0,0,0,0,7,7,1,0.764228999
0,0,1,3,2,1,1,1,0.58780967
0,0,0,3,3,1,2,1,0.92441216
0,0,0,2,2,2,1,-1,0.826571618
0,0,0,2,2,1,1,-1,0.267526293
0,0,-1,3,3,1,1,1,0.505813906
0,0,-8,1,0,3,3,1,0.243916471
0,0,5,1,2,1,2,-1,0.700730023
0,0,0,3,3,1,3,-1,0.780473822
0,0,1,3,3,3,2,1,0.030829062
-1,-3,0,1,1,4,5,1,0.820349027
1,0,5,0,0,2,3,1,0.813883807
1,0,4,0,1,3,3,1,0.188807406
0,0,2,0,0,6,7,1,0.477513856
0,0,-5,1,2,2,3,1,0.066918619
0,0,-3,1,2,3,5,-1,0.240745681
0,0,3,3,3,3,1,1,0.02740569
0,0,6,2,1,3,2,-1,0.993063126
0,0,0,3,3,3,1,1,0.617368175
-1,0,9,2,2,1,2,1,0.639999016
-1,0,0,1,0,2,2,1,0.125912487
0,0,6,3,3,2,2,-1,0.367317727
0,0,12,3,3,4,1,1,0.515201624
0,0,-5,1,1,2,6,-1,0.506777184
0,0,0,3,3,1,1,1,0.187954673
-9,-9,-10,0,1,5,3,-1,0.185216349
0,0,0,3,3,2,1,-1,0.788224536
-2,0,1,3,2,1,3,1,0.580554807
-3,-3,-5,3,3,2,1,-1,0.232922244
0,0,0,3,3,2,2,1,0.280562095
1,0,-2,1,1,6,7,1,0.976514726
0,0,-4,1,1,2,4,1,0.354226944
0,0,6,1,0,8,8,1,0.989938244
1,0,1,2,3,2,3,1,0.770131401
0,0,-7,2,2,3,3,1,0.862891585
0,0,8,2,2,2,1,1,0.213986721
-1,0,-2,1,3,3,2,-1,0.989562119
0,0,-1,3,3,1,0,-1,0.700179227
0,0,10,3,3,2,0,1,0.095429032
0,0,-1,3,3,1,1,-1,0.196080572
0,0,3,1,0,3,7,1,0.627021043
-5,-5,-14,3,3,1,3,1,0.538744286
-3,0,0,1,1,8,7,-1,0.665704222
-2,-2,8,3,2,3,2,-1,0.824898149
-2,0,4,0,0,8,6,-1,0.411341081
0,0,5,2,2,3,3,1,0.081429928
-1,0,1,3,3,3,1,1,0.160207059
-1,0,7,2,3,2,2,1,0.180610633
-1,0,5,1,1,3,2,1,0.483780534
0,0,2,3,2,3,2,1,0.226785167
-1,0,1,2,1,3,4,1,0.769913471
-1,0,-9,3,3,1,2,1,0.420836558
0,0,8,3,3,2,1,1,0.947160115
0,0,-1,3,3,1,1,-1,0.773405433
0,0,-9,2,1,2,6,1,0.013849132
0,0,5,3,3,1,1,-1,0.860739935
-1,-2,-7,0,0,5,8,1,0.677522949
-2,-1,-5,1,1,2,3,-1,0.694212684
-2,-3,0,1,2,4,5,1,0.131098014
4,2,6,0,0,8,8,1,0.732610424
0,0,-6,1,1,5,4,-1,0.058038692
0,0,11,2,2,7,1,1,0.675046822
0,0,-7,1,2,1,3,-1,0.708391481
0,0,-2,3,3,2,1,1,0.079951921
-1,0,6,2,2,2,3,1,0.636870733
0,0,2,3,3,1,2,1,0.181831357
0,0,4,1,1,3,2,1,0.003915856
1,0,6,2,2,5,2,1,0.822807115
0,0,3,2,2,3,1,-1,0.654909605
0,0,0,2,1,4,6,1,0.695999229
1,0,0,3,3,1,1,-1,0.894774491
0,0,-1,3,3,0,1,1,0.197500942
-2,0,-2,0,0,8,4,-1,0.463579889
3,2,6,0,0,8,8,1,0.807687262
2,2,-1,0,1,5,5,1,0.498566685
-3,-3,-2,3,3,1,1,-1,0.425359112
0,0,-3,1,1,3,7,-1,0.618132781
0,0,-2,3,3,1,1,-1,0.004920205
1,0,-5,1,3,1,2,1,0.49556973
1,0,4,2,2,3,3,1,0.900757811
0,0,1,3,3,2,1,1,0.623320091
0,0,2,3,3,1,2,1,0.051510048
0,0,9,3,2,2,2,1,0.485701462
0,0,9,2,1,6,3,1,0.657839288
-3,-3,-4,1,2,2,2,1,0.829114571
0,0,-6,3,2,3,4,1,0.367008347
0,0,5,3,3,1,1,1,0.395065049
0,0,-4,3,3,2,2,-1,0.089063061
0,0,-2,2,2,2,3,1,0.344259541
-9,-9,-5,1,3,3,2,-1,0.434203273
0,0,-4,2,2,3,2,1,0.589023565
0,0,-2,0,0,4,3,1,0.347810156
0,0,15,1,1,6,5,1,0.156439691
-1,0,11,2,0,3,3,1,0.579385196
-1,0,-3,1,1,3,4,-1,0.720019169
0,0,4,3,3,1,2,1,0.332764644
-1,0,1,2,2,2,3,-1,0.063668149
1,0,4,0,0,6,4,1,0.600847895
0,0,1,3,3,1,2,1,0.263872682
-1,0,-1,0,0,7,7,1,0.089088016
0,0,12,1,1,7,4,1,0.259075867
1,0,-2,2,2,5,3,1,0.549510132
2,0,5,0,0,7,8,1,0.127945588
0,0,-1,1,1,1,3,1,0.776875158
0,0,1,3,3,1,1,1,0.145664305
0,0,3,3,3,2,1,1,0.398004088
0,0,-1,2,2,1,2,-1,0.83698111
2,3,-15,1,1,2,5,-1,0.055014098
0,0,-4,2,1,6,4,-1,0.452794925
-5,-5,-14,1,1,7,6,-1,0.712428843
2,0,-2,0,0,2,3,1,0.472432466
-1,0,-5,3,3,1,1,1,0.88880797
0,0,0,2,3,2,3,1,0.330233512
1,0,-3,1,2,5,7,1,0.232497925
-1,0,3,2,3,1,1,1,0.936307379
0,0,-4,1,1,3,3,1,0.036675699
0,0,-1,2,1,1,2,1,0.882017977
-1,0,-7,3,3,1,3,1,0.177702338
0,0,-4,3,3,1,2,1,0.332418524
0,0,1,1,1,2,3,1,0.29360427
0,0,0,3,3,1,1,1,0.398321723
0,0,-3,2,2,1,1,1,0.449527991
0,0,1,2,1,5,6,1,0.357628388
0,0,-1,2,3,1,2,1,0.22817407
0,0,-1,3,3,1,1,-1,0.475803474
0,0,4,3,3,3,1,1,0.415944972
0,0,-1,1,1,4,7,1,0.908691533
0,0,0,3,3,2,1,1,0.981209489
-1,0,3,0,1,5,3,1,0.018115029
0,-1,6,0,1,4,6,1,0.89863097
0,0,-5,1,1,2,7,1,0.699398632
0,0,-2,2,2,2,1,-1,0.084118149
0,0,-10,2,1,3,3,1,0.490656175
0,0,1,2,2,2,1,1,0.087356871
0,0,-4,3,3,1,2,1,0.209000476
0,0,-3,2,3,3,4,1,0.769402755
1,0,5,2,2,5,1,1,0.090554972
-5,-5,-9,2,1,1,4,1,0.406876123
-2,-3,-3,0,1,3,3,1,0.85234394
0,0,7,1,1,3,3,1,0.675398529
1,0,-1,2,2,2,5,-1,0.145291679
0,0,-3,3,3,1,1,1,0.340399117
2,0,-4,1,0,6,8,1,0.086627105
0,0,4,1,2,3,4,1,0.016877299
0,0,-1,3,3,1,1,-1,0.793621336
1,0,4,2,0,2,3,-1,0.656652223
0,0,0,3,3,1,2,1,0.635465999
0,0,-1,3,3,1,1,1,0.931311062
0,0,5,2,2,2,2,1,0.75297836
-1,0,1,2,2,2,3,1,0.848601319
0,0,-6,2,2,3,2,1,0.584332191
-1,0,-1,3,3,2,2,1,0.406850151
0,0,-4,2,1,7,6,1,0.904342826
1,3,8,2,1,5,3,1,0.592421796
-3,-3,-1,3,3,2,3,1,0.002518189
0,0,-2,1,1,3,3,1,0.86109358
0,0,3,2,1,3,3,-1,0.622330183
0,0,7,3,3,3,2,1,0.606045662
-3,-3,1,2,3,3,1,1,0.445353942
-5,-4,-5,1,2,1,5,1,0.868564577
-2,0,-9,1,1,7,5,-1,0.808392448
0,0,6,3,3,3,2,1,0.333763457
1,0,4,0,0,7,7,1,0.66806391
-2,-3,2,3,2,2,2,1,0.641577504
0,0,-5,3,3,2,2,-1,0.44743718
1,0,-2,0,0,3,4,-1,0.63562168
-1,-3,5,0,0,8,6,-1,0.844055451
1,2,-6,1,1,2,3,1,0.653807088
1,0,2,0,0,7,7,1,0.011078645
0,0,-2,2,2,2,2,1,0.860768889
0,0,0,1,2,2,3,1,0.051586997
0,2,5,1,2,1,4,1,0.339185126
0,0,-4,1,0,3,4,1,0.70058464
0,0,1,3,3,1,1,1,0.188480382
1,0,2,0,0,6,6,1,0.025892431
0,0,6,3,3,1,2,1,0.903558695
0,2,3,1,2,7,6,1,0.030357798
0,0,1,3,3,0,1,-1,0.189044535
1,0,-2,1,1,7,7,1,0.244573423
0,0,-9,1,2,6,4,1,0.578553898
-1,-3,3,0,0,6,3,1,0.318317919
-3,-3,0,3,3,2,1,1,0.681460579
0,0,5,3,3,2,1,1,0.168881724
0,0,1,3,3,1,1,1,0.497546466
0,0,6,3,3,2,1,-1,0.099149056
-1,0,7,0,0,7,6,1,0.026117746
1,0,4,0,0,5,7,1,0.979009215
1,-2,4,1,2,1,6,1,0.202702046
-1,-2,-1,1,0,5,6,1,0.374242312
1,0,8,1,2,1,2,-1,0.510262899
0,0,1,1,2,2,5,1,0.689007253
-1,0,2,3,3,1,1,1,0.837762852
0,0,-2,1,2,5,3,-1,0.560546553
0,0,2,1,1,7,6,1,0.406792134
-3,-5,-10,0,0,7,8,1,0.53063512
1,0,1,0,1,7,4,1,0.443483191
-9,-9,-12,2,2,2,2,1,0.607619767
0,0,1,3,3,1,2,1,0.389402333
0,0,0,3,3,1,1,1,0.922962976
0,0,-1,2,1,2,4,-1,0.872646204
0,0,11,2,3,1,2,-1,0.870100604
-1,0,-1,0,0,6,6,1,0.375916485
-4,-3,-4,3,3,2,1,1,0.042454122
0,0,-5,0,1,3,5,1,0.536905955
1,0,-4,2,2,1,1,1,0.8599222
-2,-2,-1,2,2,1,2,1,0.773703507
2,0,-1,0,1,2,3,1,0.025484628
1,-3,10,0,1,4,4,1,0.345110071
0,0,-2,1,0,6,6,1,0.575658192
0,0,-1,1,2,1,3,1,0.302261132
-1,0,-1,1,1,6,3,-1,0.182531055
-3,-3,-6,3,3,1,3,1,0.031606923
1,-1,13,1,2,3,3,1,0.689389829
1,0,3,3,2,3,1,1,0.018846724
-1,0,-5,3,3,2,2,1,0.452989072
0,0,-5,2,3,4,3,1,0.062711521
0,0,-2,1,1,3,3,1,0.178313651
-1,0,-4,1,1,2,6,1,0.885619925
0,0,1,1,1,3,4,1,0.503137339
3,0,8,0,1,4,5,1,0.50371156
-1,0,3,3,3,3,2,-1,0.149000341
3,0,11,1,1,3,6,1,0.220815418
-1,0,6,3,3,2,1,-1,0.979394094
1,0,2,1,1,7,8,1,0.568607966
0,0,5,1,2,6,6,1,0.242620521
1,0,6,2,3,3,1,-1,0.9778771
-1,0,-16,1,1,2,3,1,0.150768571
0,0,-3,2,1,6,6,1,0.878894866
0,0,0,1,1,2,5,1,0.285139517
0,0,4,2,3,2,3,1,0.482647699
1,0,3,0,0,4,8,1,0.404913716
0,0,-3,1,1,4,4,1,0.420256177
0,0,-1,3,3,1,1,1,0.868108094
1,0,-1,0,1,2,7,1,0.170704957
0,0,-1,2,2,3,2,1,0.117835636
0,0,5,3,3,3,1,1,0.18553628
0,0,1,3,3,1,2,1,0.033807457
8,6,6,2,1,2,4,1,0.976810154
0,0,-11,1,2,1,4,1,0.959069203
0,-3,-3,0,1,7,4,1,0.474870439
1,0,4,1,2,3,5,1,0.711142521
0,0,-4,0,0,7,6,1,0.29505948
-2,-2,-4,2,2,4,4,1,0.574846239
0,2,8,1,2,7,5,1,0.639319038
0,0,2,2,2,4,2,1,0.524296448
-1,0,-3,1,1,8,6,1,0.108680816
0,0,-2,2,2,2,2,-1,0.677103703
0,0,-3,1,1,6,7,-1,0.535953714
1,0,4,2,2,6,5,1,0.589706793
1,0,-3,0,1,6,8,1,0.903689616
0,0,6,3,3,3,1,1,0.639961602
0,0,-2,3,3,2,2,1,0.953025071
0,1,2,1,0,7,3,1,0.777812175
-1,0,-3,2,3,1,2,1,0.982719952
1,0,0,1,1,8,8,1,0.70947161
0,0,10,2,1,5,2,1,0.546181294
0,-2,-9,1,0,5,8,1,0.480806261
0,0,2,2,2,4,3,1,0.906688341
-1,0,2,0,0,8,8,1,0.844335304
0,0,5,2,2,2,5,1,0.860402607
0,0,-6,0,1,7,7,1,0.425044608
-1,0,2,3,2,2,4,1,0.283927219
0,0,2,1,1,4,4,1,0.853466203
3,3,11,1,0,7,8,1,0.285782188
0,0,6,2,3,2,3,1,0.545625439
0,0,0,3,3,1,3,-1,0.564450705
0,0,-8,3,3,1,1,-1,0.730602555
0,0,0,2,2,2,3,-1,0.332151009
0,0,0,3,3,0,2,1,0.279718318
0,0,-1,3,2,3,3,1,0.806070479
0,0,-5,2,1,3,4,-1,0.503022595
0,0,6,3,3,3,2,-1,0.073398523
-4,-5,-8,1,1,3,8,-1,0.967687082
0,0,-3,2,2,2,2,1,0.387460655
0,0,-9,3,3,2,1,1,0.0935065
1,0,-2,0,1,7,7,1,0.870717344
0,0,-10,2,2,5,2,-1,0.709971227
0,0,-3,3,3,1,1,1,0.379839274
1,0,-1,0,0,6,7,1,0.991282916
-1,0,-5,2,3,4,2,-1,0.197039265
-1,0,8,3,2,2,3,1,0.659191787
0,0,1,1,1,3,2,1,0.947843515
0,0,-2,1,1,6,6,-1,0.188326157
0,0,1,3,3,1,1,1,0.591942172
0,0,4,2,2,6,2,1,0.396078588
-2,1,-7,1,1,5,6,1,0.930367885
0,0,-1,2,2,3,2,1,0.113061673
0,0,9,2,2,2,4,1,0.224146236
0,0,-1,2,2,3,2,1,0.432730178
0,0,5,3,3,1,1,1,0.313683549
0,0,-8,0,0,3,3,1,0.294528738
0,0,5,3,3,3,1,1,0.117092516
-1,0,-1,1,1,7,2,1,0.460280226
-1,0,7,3,2,3,1,1,0.751734209
2,2,3,1,2,5,2,1,0.351014325
1,0,-4,2,1,2,4,1,0.572036018
0,0,-1,2,2,3,3,1,0.03963112
-1,0,10,1,1,5,2,-1,0.333346234
0,0,1,1,1,6,6,1,0.14639157
0,0,6,3,3,2,2,1,0.098190694
0,0,-1,2,3,1,2,1,0.783048953
1,0,7,2,3,2,1,1,0.139795517
0,0,-1,3,3,1,1,-1,0.833816052
-9,-9,-6,2,3,4,2,-1,0.051022116
0,0,4,2,2,2,3,-1,0.383833913
0,0,2,3,3,1,3,-1,0.400531509
0,0,1,3,3,2,1,1,0.58048866
0,0,4,3,3,1,1,1,0.875765509
0,0,4,3,3,2,1,1,0.625681978
0,0,6,1,2,3,5,1,0.085674643
0,0,7,0,0,7,3,1,0.599100874
-1,0,-2,1,1,8,5,1,0.428825184
0,0,1,3,3,1,1,1,0.665924205
1,0,6,0,1,6,4,1,0.454893824
0,0,-4,0,0,4,3,1,0.921612828
0,0,-3,2,2,3,2,1,0.847329203
1,0,1,0,1,6,8,1,0.117253009
0,0,6,1,1,7,3,1,0.930346473
0,0,1,3,3,0,2,1,0.68044728
0,0,-1,3,3,3,1,1,0.521463153
-1,2,-6,2,3,4,3,1,0.125763293
0,0,21,2,2,3,2,1,0.855723512
0,0,-5,3,3,4,4,-1,0.221233169
-2,0,-4,0,0,8,8,-1,0.843184217
0,0,1,2,2,1,1,-1,0.593322723
0,0,1,3,3,3,2,1,0.491670618
1,0,-8,0,0,8,7,1,0.314436057
0,0,9,2,2,1,1,1,0.646304261
0,0,-11,3,3,2,1,1,0.652768482
1,3,0,0,0,7,4,1,0.484153333
0,0,7,3,3,3,4,-1,0.850399969
0,0,4,2,3,1,2,1,0.39966092
1,0,8,1,1,7,6,1,0.554955757
0,0,-2,1,1,2,2,1,0.067668926
0,0,-1,2,3,1,2,1,0.109244589
0,0,1,1,1,3,2,1,0.186411549
0,0,2,0,0,3,7,1,0.40178202
0,0,1,3,3,1,1,1,0.045279068
0,0,3,3,3,1,1,1,0.925254098
2,2,5,0,1,8,5,1,0.487312756
1,2,-8,2,3,3,3,1,0.825137135
1,0,-5,0,0,3,6,1,0.204960065
0,0,5,3,2,2,1,-1,0.424979896
0,0,6,1,0,2,3,-1,0.744840503
0,0,4,3,3,3,1,1,0.752425765
-1,0,-7,0,0,5,4,1,0.050442664
-1,0,-8,0,0,6,6,-1,0.909061835
0,0,-4,1,1,4,4,1,0.224016866
-1,3,2,1,1,7,7,-1,0.502026056
-1,0,1,0,1,4,4,-1,0.574035424
0,0,1,3,3,0,1,1,0.640284141
-3,-3,0,2,3,2,2,1,0.330774501
-3,-3,-8,1,1,2,3,1,0.857053022
0,0,-2,2,2,1,1,-1,0.568000924
0,0,3,3,3,2,2,1,0.248983829
-2,-3,1,3,3,1,1,-1,0.090638505
1,0,1,0,0,6,6,1,0.106197509
0,0,6,2,2,3,5,1,0.806220775
0,0,0,3,3,3,3,-1,0.765511259
-1,0,-2,3,3,2,1,1,0.90088272
0,0,-1,3,3,2,1,1,0.506303806
0,0,0,3,1,3,1,1,0.922854266
0,0,-4,1,1,2,4,1,0.156794751
0,0,2,3,3,1,1,1,0.897035519
0,0,-1,2,3,2,3,-1,0.28357437
-1,1,0,0,2,5,5,-1,0.337548499
0,0,2,3,3,1,2,1,0.131010422
-9,-9,-9,0,1,3,4,-1,0.817531056
2,0,-2,1,1,5,7,1,0.361024971
-1,0,-7,1,2,4,2,-1,0.909017378
1,0,-2,1,2,3,5,1,0.693724948
0,0,6,2,2,2,2,1,0.438039762
0,0,-2,2,1,1,4,1,0.09823922
-1,0,3,0,1,7,3,-1,0.656900195
0,0,-2,3,3,1,1,1,0.822355833
0,2,-8,2,3,1,1,-1,0.129982582
0,0,-3,1,0,4,7,1,0.720059967
0,0,-3,2,2,1,1,1,0.036896962
1,0,6,3,2,2,3,-1,0.745111174
2,0,6,1,1,3,3,1,0.298062962
0,0,4,2,2,3,2,1,0.478757738
0,0,4,1,0,5,3,1,0.881506555
1,0,4,0,0,7,8,1,0.232799664
-2,-2,-10,3,2,4,3,1,0.037149678
-3,-4,2,1,1,3,2,1,0.903367336
1,0,2,2,2,5,2,1,0.536335287
0,0,3,3,2,3,4,1,0.712073564
0,0,1,3,3,3,1,1,0.824176627
0,0,0,3,3,1,1,1,0.650928647
0,2,0,2,2,3,5,-1,0.326819861
0,0,1,1,1,7,3,1,0.787584757
0,0,4,2,2,3,4,1,0.876669508
-1,0,10,2,2,4,3,1,0.668186601
0,0,8,3,3,3,1,-1,0.021483634
-2,-3,4,3,3,2,1,1,0.932684459
-1,0,11,3,2,2,1,1,0.897238427
1,0,8,1,1,3,6,1,0.712474131
0,0,8,3,3,1,1,1,0.003809606
1,0,-7,1,1,1,6,1,0.076056711
0,0,-7,0,1,7,6,1,0.703352992
0,0,3,2,1,2,3,1,0.58531282
